time,ghi,direct,dhi,temp_c,cloud_pct,wind_ms
2023-08-02 19:00:00+00:00,0.0,0.0,0.0,27.1,100,9.5
2023-08-02 20:00:00+00:00,0.0,0.0,0.0,26.8,94,7.6
2023-08-02 21:00:00+00:00,0.0,0.0,0.0,26.8,100,9.1
2023-08-02 22:00:00+00:00,0.0,0.0,0.0,26.8,100,9.6
2023-08-02 23:00:00+00:00,0.0,0.0,0.0,26.8,84,11.3
2023-08-03 00:00:00+00:00,0.0,0.0,0.0,26.5,48,14.3
2023-08-03 01:00:00+00:00,18.0,2.0,16.0,27.2,87,17.0
2023-08-03 02:00:00+00:00,131.0,44.0,87.0,28.2,100,15.8
2023-08-03 03:00:00+00:00,299.0,153.0,146.0,29.3,100,17.7
2023-08-03 04:00:00+00:00,492.0,302.0,190.0,30.3,79,18.0
2023-08-03 05:00:00+00:00,643.0,423.0,220.0,31.4,99,17.1
2023-08-03 06:00:00+00:00,745.0,467.0,278.0,32.3,98,16.0
2023-08-03 07:00:00+00:00,817.0,559.0,258.0,33.1,100,14.8
2023-08-03 08:00:00+00:00,822.0,571.0,251.0,33.8,99,16.1
2023-08-03 09:00:00+00:00,761.0,520.0,241.0,34.1,74,16.6
2023-08-03 10:00:00+00:00,571.0,355.0,216.0,33.9,26,17.4
2023-08-03 11:00:00+00:00,456.0,277.0,179.0,33.7,46,14.7
2023-08-03 12:00:00+00:00,267.0,134.0,133.0,32.1,93,6.1
2023-08-03 13:00:00+00:00,68.0,9.0,59.0,28.0,100,8.3
2023-08-03 14:00:00+00:00,5.0,0.0,5.0,27.5,100,10.5
2023-08-03 15:00:00+00:00,0.0,0.0,0.0,27.7,100,7.0
2023-08-03 16:00:00+00:00,0.0,0.0,0.0,27.8,100,7.7
2023-08-03 17:00:00+00:00,0.0,0.0,0.0,27.8,100,8.3
2023-08-03 18:00:00+00:00,0.0,0.0,0.0,27.5,100,8.2
2023-08-03 19:00:00+00:00,0.0,0.0,0.0,27.1,100,8.0
2023-08-03 20:00:00+00:00,0.0,0.0,0.0,27.0,100,4.1
2023-08-03 21:00:00+00:00,0.0,0.0,0.0,26.8,100,3.1
2023-08-03 22:00:00+00:00,0.0,0.0,0.0,26.5,100,8.4
2023-08-03 23:00:00+00:00,0.0,0.0,0.0,26.0,100,6.1
2023-08-04 00:00:00+00:00,0.0,0.0,0.0,28.0,100,9.4
2023-08-04 01:00:00+00:00,11.0,0.0,11.0,28.0,100,3.3
2023-08-04 02:00:00+00:00,34.0,0.0,34.0,27.7,100,3.4
2023-08-04 03:00:00+00:00,67.0,0.0,67.0,27.8,100,5.8
2023-08-04 04:00:00+00:00,301.0,61.0,240.0,28.7,100,3.1
2023-08-04 05:00:00+00:00,343.0,61.0,282.0,29.3,100,2.7
2023-08-04 06:00:00+00:00,395.0,72.0,323.0,29.5,100,3.6
2023-08-04 07:00:00+00:00,427.0,65.0,362.0,29.9,100,3.2
2023-08-04 08:00:00+00:00,514.0,119.0,395.0,30.5,100,3.1
2023-08-04 09:00:00+00:00,542.0,167.0,375.0,31.0,100,4.6
2023-08-04 10:00:00+00:00,527.0,220.0,307.0,31.7,100,7.4
2023-08-04 11:00:00+00:00,377.0,133.0,244.0,31.7,100,8.7
2023-08-04 12:00:00+00:00,232.0,76.0,156.0,30.3,100,5.8
2023-08-04 13:00:00+00:00,73.0,10.0,63.0,30.3,100,2.1
2023-08-04 14:00:00+00:00,7.0,0.0,7.0,26.7,100,9.3
2023-08-04 15:00:00+00:00,0.0,0.0,0.0,27.2,100,1.5
2023-08-04 16:00:00+00:00,0.0,0.0,0.0,27.2,100,3.6
2023-08-04 17:00:00+00:00,0.0,0.0,0.0,27.0,100,4.0
2023-08-04 18:00:00+00:00,0.0,0.0,0.0,26.7,100,3.2
2023-08-04 19:00:00+00:00,0.0,0.0,0.0,26.5,100,2.5
2023-08-04 20:00:00+00:00,0.0,0.0,0.0,26.3,100,3.3
2023-08-04 21:00:00+00:00,0.0,0.0,0.0,26.4,100,3.2
2023-08-04 22:00:00+00:00,0.0,0.0,0.0,26.4,100,3.9
2023-08-04 23:00:00+00:00,0.0,0.0,0.0,26.4,100,5.1
2023-08-05 00:00:00+00:00,0.0,0.0,0.0,27.3,100,3.0
2023-08-05 01:00:00+00:00,15.0,1.0,14.0,27.3,99,4.7
2023-08-05 02:00:00+00:00,105.0,21.0,84.0,27.4,100,4.8
2023-08-05 03:00:00+00:00,126.0,10.0,116.0,28.0,100,5.9
2023-08-05 04:00:00+00:00,182.0,19.0,163.0,28.2,100,11.0
2023-08-05 05:00:00+00:00,370.0,89.0,281.0,29.3,100,7.2
2023-08-05 06:00:00+00:00,573.0,238.0,335.0,30.9,96,7.3
2023-08-05 07:00:00+00:00,625.0,272.0,353.0,32.0,68,8.1
2023-08-05 08:00:00+00:00,771.0,487.0,284.0,32.9,100,10.3
2023-08-05 09:00:00+00:00,745.0,477.0,268.0,33.6,100,12.1
2023-08-05 10:00:00+00:00,590.0,370.0,220.0,33.7,97,12.9
2023-08-05 11:00:00+00:00,453.0,268.0,185.0,33.5,100,12.7
2023-08-05 12:00:00+00:00,269.0,118.0,151.0,32.3,100,8.1
2023-08-05 13:00:00+00:00,98.0,11.0,87.0,31.5,100,4.4
2023-08-05 14:00:00+00:00,12.0,0.0,12.0,30.1,100,5.0
2023-08-05 15:00:00+00:00,0.0,0.0,0.0,29.8,100,5.8
2023-08-05 16:00:00+00:00,0.0,0.0,0.0,29.0,100,6.1
2023-08-05 17:00:00+00:00,0.0,0.0,0.0,29.0,100,3.6
2023-08-05 18:00:00+00:00,0.0,0.0,0.0,28.9,100,8.9
2023-08-05 19:00:00+00:00,0.0,0.0,0.0,28.7,100,8.3
2023-08-05 20:00:00+00:00,0.0,0.0,0.0,28.2,100,8.7
2023-08-05 21:00:00+00:00,0.0,0.0,0.0,27.9,100,9.4
2023-08-05 22:00:00+00:00,0.0,0.0,0.0,28.0,100,11.8
2023-08-05 23:00:00+00:00,0.0,0.0,0.0,27.9,100,13.1
2023-08-06 00:00:00+00:00,0.0,0.0,0.0,28.3,99,13.9
2023-08-06 01:00:00+00:00,18.0,2.0,16.0,28.2,98,15.3
2023-08-06 02:00:00+00:00,135.0,50.0,85.0,28.9,98,14.3
2023-08-06 03:00:00+00:00,313.0,170.0,143.0,29.8,97,17.4
2023-08-06 04:00:00+00:00,506.0,328.0,178.0,30.9,43,18.2
2023-08-06 05:00:00+00:00,658.0,450.0,208.0,32.2,52,18.5
2023-08-06 06:00:00+00:00,791.0,572.0,219.0,33.4,81,19.0
2023-08-06 07:00:00+00:00,796.0,575.0,221.0,34.0,74,19.1
2023-08-06 08:00:00+00:00,791.0,558.0,233.0,34.6,10,19.4
2023-08-06 09:00:00+00:00,745.0,531.0,214.0,34.8,14,18.6
2023-08-06 10:00:00+00:00,628.0,424.0,204.0,34.7,22,19.8
2023-08-06 11:00:00+00:00,471.0,301.0,170.0,33.1,91,18.4
2023-08-06 12:00:00+00:00,265.0,127.0,138.0,32.4,98,10.9
2023-08-06 13:00:00+00:00,107.0,35.0,72.0,30.7,77,7.1
2023-08-06 14:00:00+00:00,10.0,1.0,9.0,26.0,92,5.2
2023-08-06 15:00:00+00:00,0.0,0.0,0.0,26.7,100,0.5
2023-08-06 16:00:00+00:00,0.0,0.0,0.0,27.0,84,4.3
2023-08-06 17:00:00+00:00,0.0,0.0,0.0,27.2,88,8.9
2023-08-06 18:00:00+00:00,0.0,0.0,0.0,27.9,92,13.2
2023-08-06 19:00:00+00:00,0.0,0.0,0.0,27.9,20,13.9
2023-08-06 20:00:00+00:00,0.0,0.0,0.0,27.4,33,13.1
2023-08-06 21:00:00+00:00,0.0,0.0,0.0,27.2,15,12.8
2023-08-06 22:00:00+00:00,0.0,0.0,0.0,27.2,20,14.8
2023-08-06 23:00:00+00:00,0.0,0.0,0.0,27.2,12,17.6
2023-08-07 00:00:00+00:00,0.0,0.0,0.0,27.5,6,18.6
2023-08-07 01:00:00+00:00,18.0,2.0,16.0,27.6,7,19.2
2023-08-07 02:00:00+00:00,136.0,50.0,86.0,28.2,1,19.5
2023-08-07 03:00:00+00:00,320.0,181.0,139.0,29.1,11,21.6
2023-08-07 04:00:00+00:00,499.0,315.0,184.0,30.2,1,22.0
2023-08-07 05:00:00+00:00,675.0,469.0,206.0,31.4,8,20.9
2023-08-07 06:00:00+00:00,777.0,545.0,232.0,32.4,13,19.8
2023-08-07 07:00:00+00:00,742.0,457.0,285.0,32.8,20,17.0
2023-08-07 08:00:00+00:00,779.0,526.0,253.0,33.5,22,16.2
2023-08-07 09:00:00+00:00,739.0,504.0,235.0,34.0,17,16.6
2023-08-07 10:00:00+00:00,624.0,413.0,211.0,34.2,70,18.1
2023-08-07 11:00:00+00:00,428.0,260.0,168.0,34.0,14,16.2
2023-08-07 12:00:00+00:00,270.0,135.0,135.0,32.4,13,13.9
2023-08-07 13:00:00+00:00,122.0,42.0,80.0,31.1,5,11.2
2023-08-07 14:00:00+00:00,12.0,1.0,11.0,29.9,10,8.4
2023-08-07 15:00:00+00:00,0.0,0.0,0.0,29.3,1,11.1
2023-08-07 16:00:00+00:00,0.0,0.0,0.0,29.3,67,16.2
2023-08-07 17:00:00+00:00,0.0,0.0,0.0,28.8,98,14.6
2023-08-07 18:00:00+00:00,0.0,0.0,0.0,28.7,100,15.8
2023-08-07 19:00:00+00:00,0.0,0.0,0.0,28.6,100,16.9
2023-08-07 20:00:00+00:00,0.0,0.0,0.0,28.2,100,18.0
2023-08-07 21:00:00+00:00,0.0,0.0,0.0,27.6,100,19.0
2023-08-07 22:00:00+00:00,0.0,0.0,0.0,27.2,100,19.2
2023-08-07 23:00:00+00:00,0.0,0.0,0.0,26.9,100,19.6
2023-08-08 00:00:00+00:00,0.0,0.0,0.0,27.5,100,22.0
2023-08-08 01:00:00+00:00,18.0,2.0,16.0,27.5,100,22.4
2023-08-08 02:00:00+00:00,136.0,47.0,89.0,28.1,100,22.8
2023-08-08 03:00:00+00:00,308.0,142.0,166.0,29.0,99,24.5
2023-08-08 04:00:00+00:00,471.0,249.0,222.0,30.0,100,24.5
2023-08-08 05:00:00+00:00,636.0,373.0,263.0,31.3,100,23.1
2023-08-08 06:00:00+00:00,750.0,457.0,293.0,32.5,100,21.3
2023-08-08 07:00:00+00:00,727.0,366.0,361.0,33.3,100,19.2
2023-08-08 08:00:00+00:00,686.0,325.0,361.0,33.8,100,17.9
2023-08-08 09:00:00+00:00,707.0,406.0,301.0,34.4,100,17.1
2023-08-08 10:00:00+00:00,565.0,282.0,283.0,34.0,100,18.0
2023-08-08 11:00:00+00:00,418.0,196.0,222.0,33.8,100,16.6
2023-08-08 12:00:00+00:00,266.0,96.0,170.0,32.6,100,12.1
2023-08-08 13:00:00+00:00,103.0,24.0,79.0,31.7,99,9.7
2023-08-08 14:00:00+00:00,11.0,0.0,11.0,30.8,100,8.9
2023-08-08 15:00:00+00:00,0.0,0.0,0.0,30.3,100,9.7
2023-08-08 16:00:00+00:00,0.0,0.0,0.0,30.4,100,13.5
2023-08-08 17:00:00+00:00,0.0,0.0,0.0,30.0,100,15.2
2023-08-08 18:00:00+00:00,0.0,0.0,0.0,29.4,97,16.0
2023-08-08 19:00:00+00:00,0.0,0.0,0.0,29.0,99,17.1
2023-08-08 20:00:00+00:00,0.0,0.0,0.0,28.5,100,15.3
2023-08-08 21:00:00+00:00,0.0,0.0,0.0,28.1,83,15.9
2023-08-08 22:00:00+00:00,0.0,0.0,0.0,27.7,100,16.9
2023-08-08 23:00:00+00:00,0.0,0.0,0.0,27.4,95,16.6
2023-08-09 00:00:00+00:00,0.0,0.0,0.0,27.7,40,18.4
2023-08-09 01:00:00+00:00,17.0,1.0,16.0,27.8,100,18.7
2023-08-09 02:00:00+00:00,119.0,24.0,95.0,28.4,100,17.3
2023-08-09 03:00:00+00:00,262.0,86.0,176.0,29.2,100,19.5
2023-08-09 04:00:00+00:00,425.0,177.0,248.0,30.3,99,20.2
2023-08-09 05:00:00+00:00,612.0,329.0,283.0,31.8,100,19.9
2023-08-09 06:00:00+00:00,723.0,441.0,282.0,33.1,100,17.7
2023-08-09 07:00:00+00:00,663.0,302.0,361.0,33.5,99,13.8
2023-08-09 08:00:00+00:00,685.0,334.0,351.0,34.0,66,11.7
2023-08-09 09:00:00+00:00,687.0,405.0,282.0,34.4,13,11.7
2023-08-09 10:00:00+00:00,623.0,410.0,213.0,34.5,97,11.8
2023-08-09 11:00:00+00:00,477.0,297.0,180.0,34.5,96,11.6
2023-08-09 12:00:00+00:00,256.0,107.0,149.0,33.2,98,11.2
2023-08-09 13:00:00+00:00,95.0,15.0,80.0,32.2,100,8.1
2023-08-09 14:00:00+00:00,9.0,0.0,9.0,31.4,98,7.3
2023-08-09 15:00:00+00:00,0.0,0.0,0.0,30.6,92,7.3
2023-08-09 16:00:00+00:00,0.0,0.0,0.0,30.3,94,8.7
2023-08-09 17:00:00+00:00,0.0,0.0,0.0,29.5,99,11.1
2023-08-09 18:00:00+00:00,0.0,0.0,0.0,29.2,100,14.3
2023-08-09 19:00:00+00:00,0.0,0.0,0.0,28.9,100,14.2
2023-08-09 20:00:00+00:00,0.0,0.0,0.0,28.4,100,14.1
2023-08-09 21:00:00+00:00,0.0,0.0,0.0,28.0,100,13.0
2023-08-09 22:00:00+00:00,0.0,0.0,0.0,27.6,100,10.5
2023-08-09 23:00:00+00:00,0.0,0.0,0.0,27.3,100,13.0
2023-08-10 00:00:00+00:00,0.0,0.0,0.0,28.0,76,13.8
2023-08-10 01:00:00+00:00,16.0,2.0,14.0,28.1,48,14.5
2023-08-10 02:00:00+00:00,130.0,44.0,86.0,28.9,86,15.1
2023-08-10 03:00:00+00:00,309.0,163.0,146.0,29.9,42,17.3
2023-08-10 04:00:00+00:00,497.0,314.0,183.0,31.0,89,17.5
2023-08-10 05:00:00+00:00,653.0,432.0,221.0,32.1,82,16.6
2023-08-10 06:00:00+00:00,782.0,532.0,250.0,33.2,89,14.0
2023-08-10 07:00:00+00:00,766.0,504.0,262.0,33.7,93,10.8
2023-08-10 08:00:00+00:00,749.0,453.0,296.0,34.0,100,9.5
2023-08-10 09:00:00+00:00,523.0,207.0,316.0,33.9,100,8.6
2023-08-10 10:00:00+00:00,390.0,63.0,327.0,33.9,89,8.3
2023-08-10 11:00:00+00:00,373.0,160.0,213.0,33.7,66,9.8
2023-08-10 12:00:00+00:00,268.0,131.0,137.0,31.5,99,9.4
2023-08-10 13:00:00+00:00,70.0,13.0,57.0,28.7,100,9.7
2023-08-10 14:00:00+00:00,7.0,0.0,7.0,27.8,100,11.3
2023-08-10 15:00:00+00:00,0.0,0.0,0.0,27.5,100,11.0
2023-08-10 16:00:00+00:00,0.0,0.0,0.0,27.6,100,7.8
2023-08-10 17:00:00+00:00,0.0,0.0,0.0,27.8,99,6.7
2023-08-10 18:00:00+00:00,0.0,0.0,0.0,27.8,93,6.2
2023-08-10 19:00:00+00:00,0.0,0.0,0.0,27.6,92,9.7
2023-08-10 20:00:00+00:00,0.0,0.0,0.0,27.4,54,9.1
2023-08-10 21:00:00+00:00,0.0,0.0,0.0,27.2,91,7.8
2023-08-10 22:00:00+00:00,0.0,0.0,0.0,27.3,84,8.7
2023-08-10 23:00:00+00:00,0.0,0.0,0.0,27.5,30,10.8
2023-08-11 00:00:00+00:00,0.0,0.0,0.0,27.9,34,11.3
2023-08-11 01:00:00+00:00,16.0,2.0,14.0,28.3,19,13.4
2023-08-11 02:00:00+00:00,130.0,48.0,82.0,29.1,18,12.0
2023-08-11 03:00:00+00:00,302.0,161.0,141.0,30.4,100,13.5
2023-08-11 04:00:00+00:00,484.0,285.0,199.0,31.6,34,14.8
2023-08-11 05:00:00+00:00,682.0,483.0,199.0,32.9,20,15.7
2023-08-11 06:00:00+00:00,772.0,546.0,226.0,33.9,33,13.9
2023-08-11 07:00:00+00:00,773.0,538.0,235.0,34.4,81,12.6
2023-08-11 08:00:00+00:00,766.0,519.0,247.0,34.6,51,13.9
2023-08-11 09:00:00+00:00,715.0,483.0,232.0,34.6,67,13.6
2023-08-11 10:00:00+00:00,595.0,388.0,207.0,34.4,82,14.0
2023-08-11 11:00:00+00:00,455.0,271.0,184.0,34.0,99,13.8
2023-08-11 12:00:00+00:00,261.0,113.0,148.0,33.5,33,4.2
2023-08-11 13:00:00+00:00,97.0,30.0,67.0,30.4,96,4.6
2023-08-11 14:00:00+00:00,9.0,1.0,8.0,29.8,98,5.3
2023-08-11 15:00:00+00:00,0.0,0.0,0.0,30.3,100,7.5
2023-08-11 16:00:00+00:00,0.0,0.0,0.0,30.1,100,7.9
2023-08-11 17:00:00+00:00,0.0,0.0,0.0,29.6,100,9.5
2023-08-11 18:00:00+00:00,0.0,0.0,0.0,29.4,100,11.8
2023-08-11 19:00:00+00:00,0.0,0.0,0.0,29.2,100,13.2
2023-08-11 20:00:00+00:00,0.0,0.0,0.0,28.9,100,14.2
2023-08-11 21:00:00+00:00,0.0,0.0,0.0,28.7,100,15.7
2023-08-11 22:00:00+00:00,0.0,0.0,0.0,28.5,99,16.6
2023-08-11 23:00:00+00:00,0.0,0.0,0.0,28.2,100,15.9
2023-08-12 00:00:00+00:00,0.0,0.0,0.0,28.3,71,15.4
2023-08-12 01:00:00+00:00,15.0,2.0,13.0,28.2,36,15.7
2023-08-12 02:00:00+00:00,132.0,51.0,81.0,28.9,18,15.3
2023-08-12 03:00:00+00:00,318.0,183.0,135.0,30.1,8,18.1
2023-08-12 04:00:00+00:00,511.0,343.0,168.0,31.5,14,19.7
2023-08-12 05:00:00+00:00,677.0,484.0,193.0,32.9,0,20.7
2023-08-12 06:00:00+00:00,797.0,589.0,208.0,33.9,0,19.1
2023-08-12 07:00:00+00:00,861.0,647.0,214.0,34.8,20,16.7
2023-08-12 08:00:00+00:00,785.0,528.0,257.0,35.3,73,16.2
2023-08-12 09:00:00+00:00,643.0,387.0,256.0,35.3,95,18.0
2023-08-12 10:00:00+00:00,489.0,229.0,260.0,35.3,89,17.4
2023-08-12 11:00:00+00:00,337.0,106.0,231.0,34.8,99,16.7
2023-08-12 12:00:00+00:00,234.0,94.0,140.0,33.5,100,13.4
2023-08-12 13:00:00+00:00,94.0,29.0,65.0,32.4,100,13.7
2023-08-12 14:00:00+00:00,8.0,1.0,7.0,31.8,100,16.1
2023-08-12 15:00:00+00:00,0.0,0.0,0.0,31.3,100,14.2
2023-08-12 16:00:00+00:00,0.0,0.0,0.0,30.7,100,14.0
2023-08-12 17:00:00+00:00,0.0,0.0,0.0,30.3,100,15.0
2023-08-12 18:00:00+00:00,0.0,0.0,0.0,29.9,100,16.3
2023-08-12 19:00:00+00:00,0.0,0.0,0.0,29.5,100,15.8
2023-08-12 20:00:00+00:00,0.0,0.0,0.0,29.2,100,16.3
2023-08-12 21:00:00+00:00,0.0,0.0,0.0,28.8,100,17.3
2023-08-12 22:00:00+00:00,0.0,0.0,0.0,28.3,100,17.5
2023-08-12 23:00:00+00:00,0.0,0.0,0.0,27.9,100,17.5
2023-08-13 00:00:00+00:00,0.0,0.0,0.0,27.7,100,17.4
2023-08-13 01:00:00+00:00,15.0,2.0,13.0,27.6,99,17.0
2023-08-13 02:00:00+00:00,131.0,48.0,83.0,28.4,100,16.3
2023-08-13 03:00:00+00:00,316.0,171.0,145.0,29.7,100,18.8
2023-08-13 04:00:00+00:00,498.0,308.0,190.0,31.2,44,18.4
2023-08-13 05:00:00+00:00,676.0,478.0,198.0,32.6,26,17.3
2023-08-13 06:00:00+00:00,811.0,610.0,201.0,33.9,43,14.8
2023-08-13 07:00:00+00:00,782.0,542.0,240.0,34.5,43,13.1
2023-08-13 08:00:00+00:00,802.0,579.0,223.0,35.2,100,11.4
2023-08-13 09:00:00+00:00,720.0,479.0,241.0,35.6,100,11.4
2023-08-13 10:00:00+00:00,528.0,253.0,275.0,35.2,100,11.3
2023-08-13 11:00:00+00:00,354.0,128.0,226.0,34.8,100,11.6
2023-08-13 12:00:00+00:00,244.0,80.0,164.0,32.6,100,11.5
2023-08-13 13:00:00+00:00,63.0,2.0,61.0,31.8,100,9.7
2023-08-13 14:00:00+00:00,7.0,0.0,7.0,31.0,100,10.4
2023-08-13 15:00:00+00:00,0.0,0.0,0.0,30.4,96,13.0
2023-08-13 16:00:00+00:00,0.0,0.0,0.0,30.0,98,14.3
2023-08-13 17:00:00+00:00,0.0,0.0,0.0,29.7,98,15.1
2023-08-13 18:00:00+00:00,0.0,0.0,0.0,29.6,100,14.4
2023-08-13 19:00:00+00:00,0.0,0.0,0.0,29.4,100,13.2
2023-08-13 20:00:00+00:00,0.0,0.0,0.0,28.9,100,11.5
2023-08-13 21:00:00+00:00,0.0,0.0,0.0,28.3,100,9.2
2023-08-13 22:00:00+00:00,0.0,0.0,0.0,27.7,46,7.3
2023-08-13 23:00:00+00:00,0.0,0.0,0.0,27.3,27,8.2
2023-08-14 00:00:00+00:00,0.0,0.0,0.0,26.8,19,6.9
2023-08-14 01:00:00+00:00,12.0,0.0,12.0,27.3,100,8.0
2023-08-14 02:00:00+00:00,84.0,4.0,80.0,28.1,100,7.2
2023-08-14 03:00:00+00:00,198.0,27.0,171.0,29.2,100,7.2
2023-08-14 04:00:00+00:00,278.0,27.0,251.0,30.0,100,5.9
2023-08-14 05:00:00+00:00,365.0,54.0,311.0,30.7,100,4.9
2023-08-14 06:00:00+00:00,582.0,254.0,328.0,32.0,100,8.6
2023-08-14 07:00:00+00:00,724.0,352.0,372.0,32.8,100,11.5
2023-08-14 08:00:00+00:00,683.0,310.0,373.0,33.1,100,12.5
2023-08-14 09:00:00+00:00,606.0,273.0,333.0,33.3,97,13.1
2023-08-14 10:00:00+00:00,546.0,282.0,264.0,33.5,77,12.4
2023-08-14 11:00:00+00:00,371.0,165.0,206.0,33.0,93,11.0
2023-08-14 12:00:00+00:00,219.0,75.0,144.0,31.5,70,7.9
2023-08-14 13:00:00+00:00,83.0,10.0,73.0,30.2,100,9.5
2023-08-14 14:00:00+00:00,7.0,0.0,7.0,28.7,100,12.6
2023-08-14 15:00:00+00:00,0.0,0.0,0.0,28.2,100,10.2
2023-08-14 16:00:00+00:00,0.0,0.0,0.0,27.9,100,10.5
2023-08-14 17:00:00+00:00,0.0,0.0,0.0,27.6,100,10.9
2023-08-14 18:00:00+00:00,0.0,0.0,0.0,27.2,100,9.7
2023-08-14 19:00:00+00:00,0.0,0.0,0.0,26.8,42,7.0
2023-08-14 20:00:00+00:00,0.0,0.0,0.0,26.5,63,6.7
2023-08-14 21:00:00+00:00,0.0,0.0,0.0,26.3,97,7.1
2023-08-14 22:00:00+00:00,0.0,0.0,0.0,26.0,98,6.1
2023-08-14 23:00:00+00:00,0.0,0.0,0.0,25.8,100,5.6
2023-08-15 00:00:00+00:00,0.0,0.0,0.0,26.2,100,7.2
2023-08-15 01:00:00+00:00,13.0,1.0,12.0,26.9,99,4.9
2023-08-15 02:00:00+00:00,67.0,9.0,58.0,27.4,94,4.0
2023-08-15 03:00:00+00:00,199.0,59.0,140.0,28.8,53,4.9
2023-08-15 04:00:00+00:00,480.0,294.0,186.0,30.9,26,4.7
2023-08-15 05:00:00+00:00,621.0,398.0,223.0,32.2,8,5.8
2023-08-15 06:00:00+00:00,752.0,528.0,224.0,33.2,13,7.9
2023-08-15 07:00:00+00:00,823.0,598.0,225.0,34.0,20,7.3
2023-08-15 08:00:00+00:00,797.0,573.0,224.0,34.3,37,6.0
2023-08-15 09:00:00+00:00,707.0,489.0,218.0,34.6,20,5.2
2023-08-15 10:00:00+00:00,603.0,412.0,191.0,34.7,12,4.6
2023-08-15 11:00:00+00:00,452.0,291.0,161.0,34.7,23,7.1
2023-08-15 12:00:00+00:00,281.0,157.0,124.0,32.2,21,6.6
2023-08-15 13:00:00+00:00,95.0,22.0,73.0,31.3,21,9.7
2023-08-15 14:00:00+00:00,7.0,1.0,6.0,30.0,39,4.7
2023-08-15 15:00:00+00:00,0.0,0.0,0.0,29.6,41,1.8
2023-08-15 16:00:00+00:00,0.0,0.0,0.0,28.7,22,2.4
2023-08-15 17:00:00+00:00,0.0,0.0,0.0,28.1,11,3.3
2023-08-15 18:00:00+00:00,0.0,0.0,0.0,27.6,6,2.9
2023-08-15 19:00:00+00:00,0.0,0.0,0.0,27.3,39,3.3
2023-08-15 20:00:00+00:00,0.0,0.0,0.0,27.0,22,3.2
2023-08-15 21:00:00+00:00,0.0,0.0,0.0,26.9,95,4.1
2023-08-15 22:00:00+00:00,0.0,0.0,0.0,26.8,91,5.3
2023-08-15 23:00:00+00:00,0.0,0.0,0.0,26.8,4,5.8
2023-08-16 00:00:00+00:00,0.0,0.0,0.0,25.6,9,10.5
2023-08-16 01:00:00+00:00,13.0,2.0,11.0,26.5,44,8.5
2023-08-16 02:00:00+00:00,118.0,44.0,74.0,28.0,17,8.0
2023-08-16 03:00:00+00:00,290.0,157.0,133.0,30.0,5,11.2
2023-08-16 04:00:00+00:00,495.0,325.0,170.0,32.0,6,13.1
2023-08-16 05:00:00+00:00,671.0,479.0,192.0,33.7,20,12.4
2023-08-16 06:00:00+00:00,730.0,518.0,212.0,34.4,20,11.5
2023-08-16 07:00:00+00:00,799.0,570.0,229.0,35.2,12,11.3
2023-08-16 08:00:00+00:00,813.0,594.0,219.0,35.7,22,13.4
2023-08-16 09:00:00+00:00,731.0,519.0,212.0,36.0,33,15.1
2023-08-16 10:00:00+00:00,621.0,421.0,200.0,35.9,23,15.5
2023-08-16 11:00:00+00:00,447.0,283.0,164.0,35.4,6,16.8
2023-08-16 12:00:00+00:00,276.0,155.0,121.0,34.4,8,15.1
2023-08-16 13:00:00+00:00,100.0,36.0,64.0,33.2,8,10.7
2023-08-16 14:00:00+00:00,7.0,1.0,6.0,31.8,8,7.2
2023-08-16 15:00:00+00:00,0.0,0.0,0.0,30.3,7,7.1
2023-08-16 16:00:00+00:00,0.0,0.0,0.0,30.0,2,5.1
2023-08-16 17:00:00+00:00,0.0,0.0,0.0,29.8,2,5.4
2023-08-16 18:00:00+00:00,0.0,0.0,0.0,29.2,1,5.9
2023-08-16 19:00:00+00:00,0.0,0.0,0.0,29.0,1,6.3
2023-08-16 20:00:00+00:00,0.0,0.0,0.0,28.6,1,6.4
2023-08-16 21:00:00+00:00,0.0,0.0,0.0,28.1,3,6.2
2023-08-16 22:00:00+00:00,0.0,0.0,0.0,27.8,4,7.0
2023-08-16 23:00:00+00:00,0.0,0.0,0.0,27.8,8,11.3
2023-08-17 00:00:00+00:00,0.0,0.0,0.0,28.6,2,14.4
2023-08-17 01:00:00+00:00,12.0,1.0,11.0,29.0,25,15.8
2023-08-17 02:00:00+00:00,108.0,37.0,71.0,29.9,21,16.2
2023-08-17 03:00:00+00:00,300.0,167.0,133.0,31.3,2,19.7
2023-08-17 04:00:00+00:00,513.0,348.0,165.0,33.0,6,20.2
2023-08-17 05:00:00+00:00,685.0,499.0,186.0,34.3,10,20.3
2023-08-17 06:00:00+00:00,775.0,568.0,207.0,35.1,71,19.3
2023-08-17 07:00:00+00:00,848.0,636.0,212.0,35.7,15,18.4
2023-08-17 08:00:00+00:00,823.0,604.0,219.0,36.0,47,18.9
2023-08-17 09:00:00+00:00,744.0,538.0,206.0,36.0,45,18.9
2023-08-17 10:00:00+00:00,637.0,450.0,187.0,36.0,45,18.4
2023-08-17 11:00:00+00:00,453.0,285.0,168.0,35.6,99,18.0
2023-08-17 12:00:00+00:00,276.0,143.0,133.0,34.6,98,12.2
2023-08-17 13:00:00+00:00,96.0,27.0,69.0,33.6,90,8.0
2023-08-17 14:00:00+00:00,6.0,0.0,6.0,32.3,100,6.6
2023-08-17 15:00:00+00:00,0.0,0.0,0.0,31.6,100,6.3
2023-08-17 16:00:00+00:00,0.0,0.0,0.0,30.8,100,6.0
